No,Latitude,Longitude,Altitude,Speed,Date,Time
1624,40.777275,-73.966937,51.2,3.26,2013/04/30,14:51:00
1625,40.777303,-73.966930,51.2,3.57,2013/04/30,14:51:01
1626,40.777335,-73.966919,51.2,3.11,2013/04/30,14:51:02
1627,40.777362,-73.966912,51.2,2.82,2013/04/30,14:51:03
1628,40.777383,-73.966908,51.2,2.10,2013/04/30,14:51:04
1629,40.777414,-73.966904,51.2,3.14,2013/04/30,14:51:05
1630,40.777441,-73.966898,51.2,3.11,2013/04/30,14:51:06
1631,40.777471,-73.966881,51.2,3.24,2013/04/30,14:51:07
1632,40.777498,-73.966862,51.2,3.25,2013/04/30,14:51:08
1633,40.777525,-73.966845,51.4,3.13,2013/04/30,14:51:09
1634,40.777550,-73.966833,52.0,3.12,2013/04/30,14:51:10
1635,40.777579,-73.966821,52.4,3.19,2013/04/30,14:51:11
1636,40.777611,-73.966805,53.0,3.26,2013/04/30,14:51:12
1637,40.777639,-73.966790,53.4,3.11,2013/04/30,14:51:13
1638,40.777668,-73.966774,53.4,3.40,2013/04/30,14:51:14
1639,40.777698,-73.966758,53.4,3.38,2013/04/30,14:51:15
1640,40.777724,-73.966744,53.4,3.54,2013/04/30,14:51:16
1641,40.777760,-73.966724,53.4,3.47,2013/04/30,14:51:17
1642,40.777788,-73.966709,53.4,3.23,2013/04/30,14:51:18
1643,40.777815,-73.966695,53.4,3.10,2013/04/30,14:51:19
1644,40.777843,-73.966684,53.4,3.06,2013/04/30,14:51:20
1645,40.777868,-73.966669,53.4,3.24,2013/04/30,14:51:21
1646,40.777894,-73.966650,53.4,3.31,2013/04/30,14:51:22
1647,40.777923,-73.966628,53.4,3.10,2013/04/30,14:51:23
1648,40.777951,-73.966610,53.4,3.25,2013/04/30,14:51:24
1649,40.777979,-73.966595,53.4,3.12,2013/04/30,14:51:25
1650,40.778004,-73.966579,53.6,3.40,2013/04/30,14:51:26
1651,40.778036,-73.966558,54.2,3.35,2013/04/30,14:51:27
1652,40.778062,-73.966542,54.4,3.34,2013/04/30,14:51:28
1653,40.778094,-73.966520,55.0,3.41,2013/04/30,14:51:29
1654,40.778122,-73.966502,55.4,3.39,2013/04/30,14:51:30
1655,40.778148,-73.966485,55.4,3.56,2013/04/30,14:51:31
1656,40.778183,-73.966463,55.4,3.71,2013/04/30,14:51:32
1657,40.778214,-73.966445,55.4,3.63,2013/04/30,14:51:33
1658,40.778244,-73.966428,55.4,3.63,2013/04/30,14:51:34
1659,40.778279,-73.966406,55.4,3.80,2013/04/30,14:51:35
1660,40.778311,-73.966386,55.4,4.25,2013/04/30,14:51:36
1661,40.778355,-73.966355,55.4,4.76,2013/04/30,14:51:37
1662,40.778397,-73.966324,55.4,5.03,2013/04/30,14:51:38
1663,40.778439,-73.966289,55.4,5.17,2013/04/30,14:51:39
1664,40.778482,-73.966259,55.4,5.89,2013/04/30,14:51:40
1665,40.778529,-73.966220,55.4,5.82,2013/04/30,14:51:41
1666,40.778576,-73.966167,55.4,6.17,2013/04/30,14:51:42
1667,40.778619,-73.966117,55.4,6.18,2013/04/30,14:51:43
1668,40.778667,-73.966068,55.4,6.43,2013/04/30,14:51:44
1669,40.778714,-73.966018,55.0,6.41,2013/04/30,14:51:45
1670,40.778752,-73.965973,54.6,6.42,2013/04/30,14:51:46
1671,40.778801,-73.965907,54.2,6.51,2013/04/30,14:51:47
1672,40.778842,-73.965850,53.6,6.38,2013/04/30,14:51:48
1673,40.778885,-73.965792,53.4,6.55,2013/04/30,14:51:49
1674,40.778927,-73.965735,53.2,6.45,2013/04/30,14:51:50
1675,40.778966,-73.965687,53.2,6.25,2013/04/30,14:51:51
1676,40.779009,-73.965637,53.2,6.20,2013/04/30,14:51:52
1677,40.779055,-73.965580,53.2,6.16,2013/04/30,14:51:53
1678,40.779095,-73.965528,53.2,6.11,2013/04/30,14:51:54
1679,40.779135,-73.965475,53.2,6.18,2013/04/30,14:51:55
1680,40.779173,-73.965427,53.2,6.35,2013/04/30,14:51:56
1681,40.779221,-73.965376,53.2,5.85,2013/04/30,14:51:57
1682,40.779261,-73.965337,53.2,6.04,2013/04/30,14:51:58
1683,40.779310,-73.965290,53.2,5.91,2013/04/30,14:51:59
1684,40.779360,-73.965245,53.2,6.51,2013/04/30,14:52:00
1685,40.779404,-73.965205,53.2,6.34,2013/04/30,14:52:01
1686,40.779458,-73.965159,53.2,6.19,2013/04/30,14:52:02
1687,40.779507,-73.965120,53.2,6.17,2013/04/30,14:52:03
1688,40.779550,-73.965087,53.2,5.95,2013/04/30,14:52:04
1689,40.779603,-73.965049,53.2,5.75,2013/04/30,14:52:05
1690,40.779646,-73.965018,53.2,5.52,2013/04/30,14:52:06
1691,40.779690,-73.964986,53.2,5.47,2013/04/30,14:52:07
1692,40.779735,-73.964954,53.2,5.27,2013/04/30,14:52:08
1693,40.779776,-73.964928,53.2,4.78,2013/04/30,14:52:09
1694,40.779813,-73.964905,53.2,4.85,2013/04/30,14:52:10
1695,40.779854,-73.964881,53.2,4.73,2013/04/30,14:52:11
1696,40.779896,-73.964855,53.2,4.57,2013/04/30,14:52:12
1697,40.779935,-73.964831,53.2,4.53,2013/04/30,14:52:13
1698,40.779972,-73.964807,53.2,4.39,2013/04/30,14:52:14
1699,40.780008,-73.964787,53.2,4.07,2013/04/30,14:52:15
1700,40.780039,-73.964771,53.2,4.09,2013/04/30,14:52:16
1701,40.780080,-73.964750,53.6,3.91,2013/04/30,14:52:17
1702,40.780112,-73.964732,53.6,3.83,2013/04/30,14:52:18
1703,40.780147,-73.964717,53.6,3.87,2013/04/30,14:52:19
1704,40.780180,-73.964700,53.6,3.79,2013/04/30,14:52:20
1705,40.780210,-73.964685,53.6,3.76,2013/04/30,14:52:21
1706,40.780242,-73.964666,53.6,3.89,2013/04/30,14:52:22
1707,40.780279,-73.964647,54.0,3.84,2013/04/30,14:52:23
1708,40.780310,-73.964629,54.4,3.71,2013/04/30,14:52:24
1709,40.780341,-73.964612,54.6,3.57,2013/04/30,14:52:25
1710,40.780367,-73.964595,55.2,3.48,2013/04/30,14:52:26
1711,40.780400,-73.964574,55.4,3.58,2013/04/30,14:52:27
1712,40.780427,-73.964554,56.0,3.68,2013/04/30,14:52:28
1713,40.780459,-73.964529,56.0,3.58,2013/04/30,14:52:29
1714,40.780487,-73.964508,56.0,3.45,2013/04/30,14:52:30
1715,40.780513,-73.964490,56.0,3.38,2013/04/30,14:52:31
1716,40.780545,-73.964469,56.0,3.56,2013/04/30,14:52:32
1717,40.780573,-73.964448,56.0,3.43,2013/04/30,14:52:33
1718,40.780597,-73.964429,56.0,3.19,2013/04/30,14:52:34
1719,40.780627,-73.964409,56.0,3.40,2013/04/30,14:52:35
1720,40.780652,-73.964391,56.0,3.34,2013/04/30,14:52:36
1721,40.780679,-73.964366,56.4,3.37,2013/04/30,14:52:37
1722,40.780705,-73.964342,56.6,3.39,2013/04/30,14:52:38
1723,40.780733,-73.964321,57.0,3.46,2013/04/30,14:52:39
1724,40.780760,-73.964302,58.0,3.60,2013/04/30,14:52:40
1725,40.780789,-73.964281,58.2,3.73,2013/04/30,14:52:41
1726,40.780823,-73.964254,59.2,3.87,2013/04/30,14:52:42
1727,40.780854,-73.964230,61.2,3.81,2013/04/30,14:52:43
1728,40.780885,-73.964205,61.2,3.85,2013/04/30,14:52:44
1729,40.780914,-73.964180,61.2,3.81,2013/04/30,14:52:45
1730,40.780939,-73.964158,61.2,3.84,2013/04/30,14:52:46
1731,40.780972,-73.964126,61.2,3.88,2013/04/30,14:52:47
1732,40.780999,-73.964100,61.2,3.58,2013/04/30,14:52:48
1733,40.781025,-73.964072,61.2,3.72,2013/04/30,14:52:49
1734,40.781048,-73.964045,61.2,3.83,2013/04/30,14:52:50
1735,40.781077,-73.964012,61.2,4.27,2013/04/30,14:52:51
1736,40.781108,-73.963979,61.2,4.42,2013/04/30,14:52:52
1737,40.781143,-73.963940,61.2,4.56,2013/04/30,14:52:53
1738,40.781174,-73.963901,61.2,4.68,2013/04/30,14:52:54
1739,40.781204,-73.963857,61.2,5.01,2013/04/30,14:52:55
1740,40.781231,-73.963814,61.2,5.15,2013/04/30,14:52:56
1741,40.781262,-73.963758,61.2,5.33,2013/04/30,14:52:57
1742,40.781285,-73.963710,61.2,5.34,2013/04/30,14:52:58
1743,40.781314,-73.963647,61.2,5.53,2013/04/30,14:52:59
1744,40.781339,-73.963589,61.2,5.63,2013/04/30,14:53:00
1745,40.781363,-73.963533,61.2,5.88,2013/04/30,14:53:01
1746,40.781393,-73.963463,61.2,6.07,2013/04/30,14:53:02
1747,40.781420,-73.963397,61.2,6.29,2013/04/30,14:53:03
1748,40.781442,-73.963334,61.2,6.48,2013/04/30,14:53:04
1749,40.781469,-73.963254,61.2,6.61,2013/04/30,14:53:05
1750,40.781490,-73.963187,61.2,6.68,2013/04/30,14:53:06
1751,40.781513,-73.963105,61.2,6.64,2013/04/30,14:53:07
1752,40.781532,-73.963030,61.2,6.53,2013/04/30,14:53:08
1753,40.781551,-73.962954,61.2,6.50,2013/04/30,14:53:09
1754,40.781566,-73.962891,61.2,6.31,2013/04/30,14:53:10
1755,40.781583,-73.962819,61.2,6.16,2013/04/30,14:53:11
1756,40.781600,-73.962742,61.2,6.03,2013/04/30,14:53:12
1757,40.781611,-73.962673,61.2,5.85,2013/04/30,14:53:13
1758,40.781620,-73.962604,61.2,5.78,2013/04/30,14:53:14
1759,40.781623,-73.962535,60.6,5.75,2013/04/30,14:53:15
1760,40.781622,-73.962477,60.4,5.63,2013/04/30,14:53:16
1761,40.781617,-73.962398,60.2,5.70,2013/04/30,14:53:17
1762,40.781608,-73.962331,59.6,5.60,2013/04/30,14:53:18
1763,40.781600,-73.962264,59.4,5.63,2013/04/30,14:53:19
1764,40.781593,-73.962198,59.2,5.48,2013/04/30,14:53:20
1765,40.781587,-73.962139,59.2,5.43,2013/04/30,14:53:21
1766,40.781580,-73.962074,59.2,5.46,2013/04/30,14:53:22
1767,40.781569,-73.962003,59.2,5.51,2013/04/30,14:53:23
1768,40.781558,-73.961939,59.2,5.48,2013/04/30,14:53:24
1769,40.781548,-73.961876,59.2,5.29,2013/04/30,14:53:25
1770,40.781540,-73.961819,59.2,5.37,2013/04/30,14:53:26
1771,40.781532,-73.961751,59.2,5.27,2013/04/30,14:53:27
1772,40.781526,-73.961693,59.2,5.39,2013/04/30,14:53:28
1773,40.781520,-73.961624,59.2,5.25,2013/04/30,14:53:29
1774,40.781517,-73.961560,59.2,5.30,2013/04/30,14:53:30
1775,40.781516,-73.961503,59.2,5.25,2013/04/30,14:53:31
1776,40.781517,-73.961434,59.0,5.18,2013/04/30,14:53:32
1777,40.781520,-73.961372,59.0,5.14,2013/04/30,14:53:33
1778,40.781525,-73.961317,59.0,5.20,2013/04/30,14:53:34
1779,40.781530,-73.961249,59.2,5.08,2013/04/30,14:53:35
1780,40.781537,-73.961198,59.4,4.78,2013/04/30,14:53:36
1781,40.781552,-73.961136,60.4,5.10,2013/04/30,14:53:37
1782,40.781569,-73.961079,60.4,5.10,2013/04/30,14:53:38
1783,40.781587,-73.961024,60.4,4.95,2013/04/30,14:53:39
1784,40.781606,-73.960974,60.4,4.94,2013/04/30,14:53:40
1785,40.781629,-73.960923,60.4,4.82,2013/04/30,14:53:41
1786,40.781653,-73.960874,60.4,4.44,2013/04/30,14:53:42
1787,40.781676,-73.960831,60.4,4.32,2013/04/30,14:53:43
1788,40.781701,-73.960791,60.4,4.18,2013/04/30,14:53:44
1789,40.781728,-73.960754,60.4,4.19,2013/04/30,14:53:45
1790,40.781751,-73.960725,60.4,3.93,2013/04/30,14:53:46
1791,40.781782,-73.960690,60.4,3.83,2013/04/30,14:53:47
1792,40.781809,-73.960662,60.4,3.76,2013/04/30,14:53:48
1793,40.781838,-73.960636,60.4,3.77,2013/04/30,14:53:49
1794,40.781867,-73.960611,60.4,3.64,2013/04/30,14:53:50
1795,40.781897,-73.960589,60.0,3.66,2013/04/30,14:53:51
1796,40.781926,-73.960575,59.4,3.36,2013/04/30,14:53:52
1797,40.781959,-73.960564,59.0,3.25,2013/04/30,14:53:53
1798,40.781983,-73.960552,58.4,2.47,2013/04/30,14:53:54
1799,40.781993,-73.960544,58.4,0.76,2013/04/30,14:53:55
1800,40.781992,-73.960546,58.4,0.00,2013/04/30,14:53:56
1801,40.781995,-73.960539,58.4,0.00,2013/04/30,14:53:57
1802,40.781996,-73.960538,58.4,0.00,2013/04/30,14:53:58
1803,40.781997,-73.960537,58.4,0.00,2013/04/30,14:53:59
1804,40.781997,-73.960536,58.4,0.00,2013/04/30,14:54:00
1805,40.781996,-73.960534,58.4,0.00,2013/04/30,14:54:01
1806,40.781995,-73.960533,58.4,0.00,2013/04/30,14:54:02
1807,40.781993,-73.960530,58.4,0.00,2013/04/30,14:54:06
1808,40.781993,-73.960530,58.4,0.00,2013/04/30,14:54:07
1809,40.781994,-73.960529,58.4,0.00,2013/04/30,14:54:08
1810,40.781994,-73.960529,58.4,0.00,2013/04/30,14:54:09
1811,40.781994,-73.960529,58.4,0.00,2013/04/30,14:54:10
1812,40.781994,-73.960529,58.4,0.00,2013/04/30,14:54:11
